session	tigerid	occasion	trapid
1	TCNP15	5	CP191
1	TCNP15	6	CP191
1	TCNP15	13	CP191
1	TCNP15	26	CP190
1	TCNP15	26	CP191
1	TCNP15	34	CP191
1	TCNP15	38	CP191
1	TCNP163	19	CP18
1	TCNP163	30	CP17
1	TCNP165	10	CP44
1	TCNP165	33	CP44
1	TCNP165	51	CP44
1	TCNP166	38	CP46
1	TCNP166	42	CP46
1	TCNP167	10	CP50
1	TCNP167	11	CP50
1	TCNP167	11	CP47
1	TCNP168	33	CP48
1	TCNP168	53	CP48
1	TCNP176	18	CP109
1	TCNP178	4	CP115
1	TCNP178	8	CP111
1	TCNP178	14	CP131
1	TCNP178	15	CP115
1	TCNP178	24	CP115
1	TCNP178	49	CP111
1	TCNP178	49	CP115
1	TCNP180	16	CP114
1	TCNP181	16	CP19
1	TCNP181	17	CP22
1	TCNP181	18	CP116
1	TCNP182	25	CP118
1	TCNP189	53	CP166
1	TCNP190	12	CP184
1	TCNP190	21	CP184
1	TCNP190	22	CP184
1	TCNP190	27	CP184
1	TCNP190	47	CP184
1	TCNP191	23	CP148
1	TCNP191	26	CP185
1	TCNP191	32	CP188
1	TCNP191	45	CP145
1	TCNP192	26	CP187
1	TCNP192	51	CP187
1	TCNP195	5	CP76
1	TCNP195	6	CP76
1	TCNP195	7	CP60
1	TCNP195	8	CP60
1	TCNP195	15	CP208
1	TCNP195	16	CP60
1	TCNP195	17	CP76
1	TCNP195	17	CP61
1	TCNP195	18	CP61
1	TCNP195	22	CP60
1	TCNP195	26	CP60
1	TCNP195	27	CP78
1	TCNP195	27	CP77
1	TCNP195	29	CP76
1	TCNP195	29	CP60
1	TCNP195	29	CP223
1	TCNP195	33	CP60
1	TCNP195	33	CP77
1	TCNP195	34	CP60
1	TCNP195	34	CP223
1	TCNP195	35	CP60
1	TCNP195	36	CP76
1	TCNP195	39	CP223
1	TCNP195	40	CP223
1	TCNP195	41	CP223
1	TCNP195	42	CP223
1	TCNP195	44	CP60
1	TCNP195	44	CP76
1	TCNP195	45	CP61
1	TCNP195	49	CP60
1	TCNP196	32	CP220
1	TCNP196	33	CP220
1	TCNP196	33	CP237
1	TCNP196	37	CP216
1	TCNP198	45	CP227
1	TCNP199	37	CP237
1	TCNP199	42	CP240
1	TCNP199	43	CP237
1	TCNP199	55	CP240
1	TCNP19	5	CP27
1	TCNP19	6	CP27
1	TCNP19	7	CP27
1	TCNP19	9	CP28
1	TCNP19	10	CP7
1	TCNP19	11	CP32
1	TCNP19	15	CP32
1	TCNP19	21	CP27
1	TCNP19	21	CP32
1	TCNP19	23	CP7
1	TCNP19	24	CP32
1	TCNP19	29	CP32
1	TCNP19	31	CP32
1	TCNP19	33	CP32
1	TCNP19	33	CP7
1	TCNP19	35	CP32
1	TCNP19	36	CP27
1	TCNP19	38	CP32
1	TCNP19	40	CP27
1	TCNP19	41	CP32
1	TCNP19	42	CP27
1	TCNP19	43	CP7
1	TCNP19	44	CP32
1	TCNP19	45	CP27
1	TCNP19	46	CP7
1	TCNP19	53	CP32
1	TCNP19	54	CP27
1	TCNP203	23	CP212
1	TCNP203	51	CP211
1	TCNP205	27	CP221
1	TCNP206	25	CP205
1	TCNP206	27	CP221
1	TCNP206	35	CP206
1	TCNP206	48	CP205
1	TCNP207	27	CP221
1	TCNP209	42	CP222
1	TCNP210	6	CP180
1	TCNP213	24	CP204
1	TCNP213	27	CP221
1	TCNP214	28	CP21
1	TCNP21	5	CP33
1	TCNP21	5	CP65
1	TCNP21	7	CP65
1	TCNP21	9	CP65
1	TCNP21	11	CP24
1	TCNP21	14	CP65
1	TCNP21	16	CP65
1	TCNP21	17	CP65
1	TCNP21	22	CP65
1	TCNP21	28	CP33
1	TCNP21	29	CP24
1	TCNP21	41	CP33
1	TCNP21	51	CP33
1	TCNP21	54	CP65
1	TCNP22	5	CP88
1	TCNP22	7	CP86
1	TCNP22	9	CP101
1	TCNP22	10	CP87
1	TCNP22	16	CP101
1	TCNP22	20	CP101
1	TCNP22	22	CP101
1	TCNP22	33	CP88
1	TCNP22	36	CP88
1	TCNP22	47	CP102
1	TCNP22	48	CP102
1	TCNP22	49	CP102
1	TCNP22	51	CP102
1	TCNP22	52	CP102
1	TCNP22	52	CP88
1	TCNP22	53	CP88
1	TCNP22	54	CP88
1	TCNP23	3	CP159
1	TCNP23	5	CP173
1	TCNP23	11	CP173
1	TCNP23	11	CP175
1	TCNP23	15	CP246
1	TCNP23	18	CP175
1	TCNP23	19	CP246
1	TCNP23	26	CP175
1	TCNP23	33	CP175
1	TCNP23	36	CP175
1	TCNP23	36	CP173
1	TCNP23	38	CP159
1	TCNP23	44	CP175
1	TCNP23	45	CP175
1	TCNP23	50	CP175
1	TCNP23	52	CP175
1	TCNP23	52	CP246
1	TCNP23	55	CP175
1	TCNP242	6	CP129
1	TCNP242	11	CP84
1	TCNP242	13	CP116
1	TCNP242	14	CP85
1	TCNP242	19	CP129
1	TCNP242	19	CP109
1	TCNP242	19	CP85
1	TCNP242	22	CP119
1	TCNP242	23	CP129
1	TCNP242	23	CP109
1	TCNP242	25	CP108
1	TCNP242	25	CP109
1	TCNP242	26	CP109
1	TCNP242	28	CP116
1	TCNP242	28	CP178
1	TCNP242	34	CP178
1	TCNP242	37	CP178
1	TCNP242	37	CP150
1	TCNP242	39	CP150
1	TCNP242	40	CP150
1	TCNP242	43	CP111
1	TCNP242	43	CP85
1	TCNP242	43	CP86
1	TCNP242	43	CP87
1	TCNP242	44	CP178
1	TCNP242	47	CP168
1	TCNP242	52	CP111
1	TCNP242	54	CP84
1	TCNP248	5	CP108
1	TCNP248	8	CP107
1	TCNP248	11	CP118
1	TCNP248	14	CP107
1	TCNP248	15	CP128
1	TCNP248	16	CP129
1	TCNP248	16	CP108
1	TCNP248	34	CP150
1	TCNP248	47	CP150
1	TCNP248	50	CP128
1	TCNP248	51	CP109
1	TCNP248	58	CP150
1	TCNP24	5	CP120
1	TCNP24	41	CP120
1	TCNP258	8	CP115
1	TCNP258	15	CP111
1	TCNP258	17	CP115
1	TCNP258	24	CP115
1	TCNP258	28	CP115
1	TCNP258	31	CP111
1	TCNP258	32	CP115
1	TCNP258	33	CP115
1	TCNP258	34	CP115
1	TCNP258	41	CP115
1	TCNP258	43	CP131
1	TCNP258	50	CP115
1	TCNP25	5	CP181
1	TCNP25	5	CP165
1	TCNP25	10	CP166
1	TCNP25	12	CP166
1	TCNP25	13	CP178
1	TCNP25	18	CP170
1	TCNP25	19	CP169
1	TCNP25	19	CP182
1	TCNP25	27	CP179
1	TCNP25	27	CP150
1	TCNP25	33	CP181
1	TCNP25	38	CP178
1	TCNP26	6	CP43
1	TCNP26	10	CP43
1	TCNP26	17	CP43
1	TCNP26	21	CP41
1	TCNP26	25	CP20
1	TCNP26	49	CP54
1	TCNP26	52	CP20
1	TCNP271	6	CP57
1	TCNP271	9	CP122
1	TCNP271	21	CP135
1	TCNP271	30	CP83
1	TCNP271	34	CP121
1	TCNP271	37	CP122
1	TCNP271	44	CP82
1	TCNP271	45	CP135
1	TCNP271	49	CP82
1	TCNP271	50	CP83
1	TCNP271	51	CP56
1	TCNP271	53	CP82
1	TCNP276	10	CP192
1	TCNP276	10	CP157
1	TCNP276	13	CP147
1	TCNP276	14	CP162
1	TCNP276	15	CP147
1	TCNP276	16	CP194
1	TCNP276	17	CP147
1	TCNP276	18	CP146
1	TCNP276	21	CP191
1	TCNP276	21	CP158
1	TCNP276	22	CP147
1	TCNP276	25	CP187
1	TCNP276	27	CP149
1	TCNP276	27	CP242
1	TCNP276	28	CP158
1	TCNP276	34	CP187
1	TCNP276	35	CP242
1	TCNP276	37	CP147
1	TCNP276	38	CP158
1	TCNP276	38	CP193
1	TCNP276	38	CP195
1	TCNP276	38	CP157
1	TCNP276	39	CP161
1	TCNP276	39	CP187
1	TCNP276	41	CP193
1	TCNP276	41	CP194
1	TCNP276	44	CP158
1	TCNP276	45	CP194
1	TCNP276	45	CP147
1	TCNP276	48	CP149
1	TCNP276	49	CP194
1	TCNP276	49	CP147
1	TCNP276	49	CP145
1	TCNP276	55	CP147
1	TCNP27	6	CP88
1	TCNP27	7	CP86
1	TCNP27	7	CP87
1	TCNP27	16	CP101
1	TCNP27	22	CP101
1	TCNP27	23	CP101
1	TCNP27	33	CP88
1	TCNP27	34	CP88
1	TCNP27	47	CP102
1	TCNP27	48	CP102
1	TCNP27	49	CP102
1	TCNP27	51	CP102
1	TCNP27	52	CP102
1	TCNP27	52	CP88
1	TCNP27	53	CP88
1	TCNP281	5	CP33
1	TCNP281	5	CP34
1	TCNP281	9	CP65
1	TCNP281	10	CP33
1	TCNP281	10	CP24
1	TCNP281	11	CP50
1	TCNP281	12	CP21
1	TCNP281	14	CP21
1	TCNP281	16	CP21
1	TCNP281	16	CP50
1	TCNP281	17	CP50
1	TCNP281	23	CP21
1	TCNP281	24	CP21
1	TCNP281	25	CP50
1	TCNP281	26	CP50
1	TCNP281	28	CP50
1	TCNP281	32	CP66
1	TCNP281	33	CP75
1	TCNP281	33	CP66
1	TCNP281	33	CP50
1	TCNP281	36	CP50
1	TCNP28	6	CP175
1	TCNP28	6	CP139
1	TCNP28	8	CP175
1	TCNP28	11	CP139
1	TCNP28	11	CP175
1	TCNP28	12	CP159
1	TCNP28	16	CP139
1	TCNP28	16	CP246
1	TCNP28	21	CP139
1	TCNP28	21	CP246
1	TCNP28	21	CP173
1	TCNP28	22	CP175
1	TCNP28	24	CP173
1	TCNP28	25	CP175
1	TCNP28	27	CP246
1	TCNP28	28	CP175
1	TCNP28	32	CP139
1	TCNP28	36	CP246
1	TCNP28	37	CP175
1	TCNP28	39	CP159
1	TCNP28	42	CP159
1	TCNP28	43	CP175
1	TCNP28	45	CP175
1	TCNP28	48	CP173
1	TCNP28	50	CP159
1	TCNP28	51	CP139
1	TCNP28	52	CP173
1	TCNP28	53	CP175
1	TCNP28	54	CP175
1	TCNP28	55	CP173
1	TCNP29	5	CP87
1	TCNP29	6	CP87
1	TCNP29	6	CP89
1	TCNP29	6	CP86
1	TCNP29	7	CP103
1	TCNP29	7	CP86
1	TCNP29	9	CP87
1	TCNP29	10	CP102
1	TCNP29	14	CP87
1	TCNP29	15	CP103
1	TCNP29	17	CP87
1	TCNP29	18	CP103
1	TCNP29	19	CP102
1	TCNP29	22	CP86
1	TCNP29	22	CP87
1	TCNP29	24	CP103
1	TCNP29	25	CP89
1	TCNP29	25	CP88
1	TCNP29	28	CP89
1	TCNP29	30	CP87
1	TCNP29	33	CP88
1	TCNP29	34	CP89
1	TCNP29	37	CP87
1	TCNP29	39	CP101
1	TCNP29	40	CP102
1	TCNP29	43	CP87
1	TCNP29	43	CP86
1	TCNP29	44	CP101
1	TCNP29	45	CP102
1	TCNP29	45	CP87
1	TCNP29	45	CP89
1	TCNP29	48	CP101
1	TCNP29	48	CP87
1	TCNP29	49	CP101
1	TCNP29	50	CP86
1	TCNP29	52	CP88
1	TCNP2	3	CP119
1	TCNP2	3	CP125
1	TCNP2	4	CP123
1	TCNP2	4	CP124
1	TCNP2	11	CP117
1	TCNP2	16	CP124
1	TCNP2	16	CP130
1	TCNP2	16	CP125
1	TCNP2	19	CP130
1	TCNP2	20	CP125
1	TCNP2	20	CP130
1	TCNP2	21	CP126
1	TCNP2	23	CP125
1	TCNP2	33	CP124
1	TCNP2	40	CP117
1	TCNP2	40	CP126
1	TCNP2	43	CP124
1	TCNP2	43	CP123
1	TCNP2	44	CP126
1	TCNP2	46	CP130
1	TCNP2	49	CP130
1	TCNP2	50	CP124
1	TCNP30	6	CP9
1	TCNP30	10	CP8
1	TCNP30	17	CP9
1	TCNP30	21	CP9
1	TCNP30	34	CP9
1	TCNP30	42	CP9
1	TCNP30	48	CP9
1	TCNP30	53	CP8
1	TCNP31	6	CP89
1	TCNP31	6	CP91
1	TCNP31	9	CP96
1	TCNP31	16	CP100
1	TCNP31	19	CP91
1	TCNP31	19	CP92
1	TCNP31	19	CP94
1	TCNP31	22	CP95
1	TCNP31	23	CP91
1	TCNP31	24	CP95
1	TCNP31	32	CP91
1	TCNP31	32	CP92
1	TCNP31	33	CP93
1	TCNP31	42	CP98
1	TCNP31	43	CP95
1	TCNP31	50	CP92
1	TCNP31	50	CP91
1	TCNP32	6	CP70
1	TCNP32	7	CP67
1	TCNP32	9	CP74
1	TCNP32	9	CP80
1	TCNP32	13	CP62
1	TCNP32	13	CP75
1	TCNP32	15	CP81
1	TCNP32	15	CP63
1	TCNP32	15	CP66
1	TCNP32	16	CP74
1	TCNP32	17	CP70
1	TCNP32	17	CP71
1	TCNP32	17	CP67
1	TCNP32	18	CP62
1	TCNP32	19	CP70
1	TCNP32	20	CP67
1	TCNP32	21	CP80
1	TCNP32	21	CP63
1	TCNP32	25	CP66
1	TCNP32	27	CP70
1	TCNP32	27	CP82
1	TCNP32	28	CP75
1	TCNP32	28	CP68
1	TCNP32	28	CP81
1	TCNP32	28	CP69
1	TCNP32	34	CP75
1	TCNP32	34	CP79
1	TCNP32	35	CP74
1	TCNP32	35	CP77
1	TCNP32	36	CP69
1	TCNP32	37	CP74
1	TCNP32	49	CP70
1	TCNP32	50	CP74
1	TCNP32	52	CP82
1	TCNP32	52	CP81
1	TCNP32	52	CP79
1	TCNP32	52	CP80
1	TCNP32	52	CP74
1	TCNP32	56	CP70
1	TCNP33	5	CP3
1	TCNP33	6	CP3
1	TCNP33	6	CP245
1	TCNP33	13	CP245
1	TCNP33	18	CP245
1	TCNP33	37	CP245
1	TCNP35	4	CP65
1	TCNP35	7	CP19
1	TCNP35	7	CP21
1	TCNP35	12	CP65
1	TCNP35	16	CP50
1	TCNP35	16	CP65
1	TCNP35	17	CP50
1	TCNP35	17	CP19
1	TCNP35	20	CP65
1	TCNP35	22	CP65
1	TCNP35	54	CP50
1	TCNP35	54	CP48
1	TCNP36	5	CP39
1	TCNP36	6	CP99
1	TCNP36	7	CP37
1	TCNP36	8	CP99
1	TCNP36	10	CP38
1	TCNP36	15	CP99
1	TCNP36	15	CP38
1	TCNP36	19	CP38
1	TCNP36	25	CP97
1	TCNP36	27	CP38
1	TCNP36	33	CP38
1	TCNP36	33	CP37
1	TCNP36	41	CP38
1	TCNP36	47	CP38
1	TCNP36	52	CP37
1	TCNP36	56	CP37
1	TCNP36	57	CP37
1	TCNP37	7	CP115
1	TCNP37	13	CP111
1	TCNP37	17	CP112
1	TCNP37	21	CP115
1	TCNP37	27	CP85
1	TCNP37	27	CP112
1	TCNP37	27	CP111
1	TCNP37	30	CP112
1	TCNP37	32	CP85
1	TCNP37	33	CP85
1	TCNP37	34	CP112
1	TCNP37	34	CP111
1	TCNP37	35	CP112
1	TCNP37	36	CP85
1	TCNP37	40	CP85
1	TCNP37	41	CP115
1	TCNP37	44	CP85
1	TCNP37	45	CP111
1	TCNP37	48	CP112
1	TCNP37	48	CP111
1	TCNP37	49	CP85
1	TCNP37	50	CP111
1	TCNP37	50	CP85
1	TCNP37	52	CP85
1	TCNP37	53	CP85
1	TCNP37	53	CP112
1	TCNP37	55	CP112
1	TCNP38	7	CP209
1	TCNP38	8	CP209
1	TCNP38	18	CP220
1	TCNP38	25	CP221
1	TCNP38	26	CP221
1	TCNP38	27	CP221
1	TCNP38	29	CP206
1	TCNP38	29	CP205
1	TCNP38	29	CP207
1	TCNP38	30	CP221
1	TCNP38	35	CP221
1	TCNP38	36	CP221
1	TCNP38	48	CP221
1	TCNP38	50	CP207
1	TCNP39	6	CP88
1	TCNP39	7	CP86
1	TCNP39	7	CP87
1	TCNP39	16	CP101
1	TCNP39	22	CP101
1	TCNP39	23	CP101
1	TCNP39	25	CP102
1	TCNP39	33	CP88
1	TCNP39	40	CP86
1	TCNP39	44	CP102
1	TCNP39	47	CP102
1	TCNP39	48	CP102
1	TCNP39	52	CP88
1	TCNP39	53	CP88
1	TCNP39	55	CP102
1	TCNP3	3	CP190
1	TCNP3	23	CP183
1	TCNP3	27	CP186
1	TCNP3	28	CP247
1	TCNP3	28	CP189
1	TCNP3	30	CP189
1	TCNP3	38	CP191
1	TCNP3	44	CP189
1	TCNP40	7	CP169
1	TCNP40	8	CP163
1	TCNP40	8	CP181
1	TCNP40	10	CP166
1	TCNP40	14	CP178
1	TCNP40	16	CP180
1	TCNP40	16	CP181
1	TCNP40	20	CP169
1	TCNP40	24	CP169
1	TCNP40	24	CP181
1	TCNP40	35	CP169
1	TCNP40	39	CP181
1	TCNP40	40	CP180
1	TCNP40	53	CP181
1	TCNP42	4	CP203
1	TCNP42	8	CP204
1	TCNP42	13	CP215
1	TCNP42	13	CP213
1	TCNP42	17	CP203
1	TCNP42	18	CP198
1	TCNP42	19	CP196
1	TCNP42	21	CP196
1	TCNP42	22	CP213
1	TCNP42	22	CP196
1	TCNP42	24	CP221
1	TCNP42	25	CP209
1	TCNP42	25	CP220
1	TCNP42	25	CP216
1	TCNP42	26	CP213
1	TCNP42	27	CP196
1	TCNP42	27	CP198
1	TCNP42	27	CP203
1	TCNP42	27	CP205
1	TCNP42	27	CP206
1	TCNP42	29	CP215
1	TCNP42	29	CP230
1	TCNP42	30	CP220
1	TCNP42	31	CP222
1	TCNP42	39	CP198
1	TCNP42	39	CP196
1	TCNP42	40	CP213
1	TCNP42	40	CP214
1	TCNP42	40	CP216
1	TCNP42	40	CP220
1	TCNP42	41	CP237
1	TCNP44	9	CP7
1	TCNP44	32	CP7
1	TCNP44	47	CP22
1	TCNP44	53	CP22
1	TCNP46	5	CP201
1	TCNP46	9	CP201
1	TCNP46	9	CP197
1	TCNP46	11	CP197
1	TCNP46	16	CP197
1	TCNP46	20	CP196
1	TCNP46	21	CP185
1	TCNP46	22	CP197
1	TCNP46	30	CP185
1	TCNP46	32	CP197
1	TCNP46	36	CP201
1	TCNP46	36	CP200
1	TCNP46	37	CP185
1	TCNP46	37	CP201
1	TCNP46	37	CP200
1	TCNP46	39	CP201
1	TCNP46	40	CP201
1	TCNP46	40	CP196
1	TCNP46	44	CP185
1	TCNP46	45	CP201
1	TCNP46	46	CP201
1	TCNP46	46	CP185
1	TCNP46	47	CP202
1	TCNP46	47	CP201
1	TCNP46	49	CP197
1	TCNP46	50	CP185
1	TCNP46	51	CP201
1	TCNP46	52	CP201
1	TCNP46	53	CP201
1	TCNP46	55	CP201
1	TCNP46	56	CP185
1	TCNP47	4	CP164
1	TCNP47	5	CP110
1	TCNP47	6	CP109
1	TCNP47	7	CP130
1	TCNP47	9	CP117
1	TCNP47	13	CP130
1	TCNP47	13	CP164
1	TCNP47	14	CP118
1	TCNP47	16	CP130
1	TCNP47	18	CP116
1	TCNP47	19	CP130
1	TCNP47	23	CP127
1	TCNP47	25	CP118
1	TCNP47	27	CP119
1	TCNP47	28	CP130
1	TCNP47	28	CP117
1	TCNP47	31	CP130
1	TCNP47	32	CP119
1	TCNP47	37	CP130
1	TCNP47	43	CP116
1	TCNP47	43	CP164
1	TCNP47	44	CP110
1	TCNP47	45	CP117
1	TCNP47	49	CP130
1	TCNP47	52	CP84
1	TCNP47	52	CP130
1	TCNP47	54	CP84
1	TCNP47	55	CP84
1	TCNP48	10	CP38
1	TCNP48	12	CP35
1	TCNP48	15	CP56
1	TCNP48	21	CP38
1	TCNP48	31	CP56
1	TCNP48	31	CP38
1	TCNP48	33	CP56
1	TCNP48	33	CP38
1	TCNP48	34	CP35
1	TCNP48	43	CP38
1	TCNP48	44	CP56
1	TCNP48	46	CP35
1	TCNP48	50	CP38
1	TCNP48	52	CP38
1	TCNP48	53	CP38
1	TCNP49	6	CP138
1	TCNP49	10	CP137
1	TCNP49	20	CP180
1	TCNP49	24	CP137
1	TCNP49	26	CP172
1	TCNP49	33	CP138
1	TCNP49	34	CP137
1	TCNP4	3	CP117
1	TCNP4	4	CP110
1	TCNP4	5	CP84
1	TCNP4	6	CP119
1	TCNP4	7	CP84
1	TCNP4	8	CP84
1	TCNP4	8	CP130
1	TCNP4	9	CP123
1	TCNP4	9	CP124
1	TCNP4	9	CP130
1	TCNP4	10	CP85
1	TCNP4	15	CP117
1	TCNP4	17	CP112
1	TCNP4	17	CP85
1	TCNP4	20	CP178
1	TCNP4	21	CP178
1	TCNP4	30	CP84
1	TCNP4	31	CP178
1	TCNP4	33	CP85
1	TCNP4	34	CP112
1	TCNP4	34	CP111
1	TCNP4	36	CP178
1	TCNP4	37	CP87
1	TCNP4	40	CP111
1	TCNP4	41	CP85
1	TCNP4	43	CP115
1	TCNP4	44	CP85
1	TCNP4	44	CP112
1	TCNP4	45	CP178
1	TCNP4	50	CP178
1	TCNP4	50	CP130
1	TCNP4	51	CP111
1	TCNP4	52	CP112
1	TCNP4	52	CP115
1	TCNP4	52	CP131
1	TCNP4	53	CP85
1	TCNP4	53	CP112
1	TCNP4	53	CP131
1	TCNP4	54	CP85
1	TCNP4	55	CP131
1	TCNP4	55	CP115
1	TCNP51	10	CP180
1	TCNP51	11	CP180
1	TCNP51	14	CP138
1	TCNP51	18	CP180
1	TCNP51	23	CP138
1	TCNP51	27	CP180
1	TCNP51	30	CP137
1	TCNP51	31	CP180
1	TCNP51	43	CP137
1	TCNP51	48	CP181
1	TCNP51	50	CP137
1	TCNP51	51	CP137
1	TCNP51	52	CP180
1	TCNP52	8	CP78
1	TCNP52	10	CP224
1	TCNP52	11	CP213
1	TCNP52	11	CP60
1	TCNP52	19	CP213
1	TCNP52	19	CP223
1	TCNP52	25	CP223
1	TCNP52	25	CP61
1	TCNP52	26	CP213
1	TCNP52	27	CP224
1	TCNP52	32	CP77
1	TCNP52	32	CP213
1	TCNP52	32	CP60
1	TCNP52	34	CP77
1	TCNP52	36	CP61
1	TCNP52	37	CP223
1	TCNP52	38	CP78
1	TCNP52	38	CP77
1	TCNP52	44	CP60
1	TCNP52	45	CP61
1	TCNP52	46	CP224
1	TCNP52	47	CP212
1	TCNP52	48	CP61
1	TCNP52	50	CP60
1	TCNP52	50	CP213
1	TCNP52	53	CP78
1	TCNP52	53	CP77
1	TCNP53	11	CP56
1	TCNP53	17	CP153
1	TCNP53	22	CP56
1	TCNP53	24	CP101
1	TCNP53	25	CP87
1	TCNP53	40	CP56
1	TCNP53	46	CP35
1	TCNP54	11	CP172
1	TCNP54	12	CP172
1	TCNP54	13	CP172
1	TCNP54	14	CP172
1	TCNP54	17	CP143
1	TCNP54	17	CP144
1	TCNP54	24	CP172
1	TCNP54	25	CP144
1	TCNP54	35	CP171
1	TCNP54	39	CP174
1	TCNP54	40	CP144
1	TCNP54	40	CP172
1	TCNP54	48	CP172
1	TCNP54	58	CP172
1	TCNP55	9	CP40
1	TCNP55	11	CP97
1	TCNP55	12	CP32
1	TCNP55	13	CP37
1	TCNP55	14	CP34
1	TCNP55	22	CP38
1	TCNP55	26	CP39
1	TCNP55	27	CP96
1	TCNP55	30	CP133
1	TCNP55	36	CP36
1	TCNP55	44	CP37
1	TCNP55	45	CP97
1	TCNP56	12	CP70
1	TCNP56	18	CP63
1	TCNP56	23	CP66
1	TCNP56	28	CP64
1	TCNP56	28	CP63
1	TCNP56	33	CP64
1	TCNP56	38	CP70
1	TCNP56	40	CP64
1	TCNP56	42	CP80
1	TCNP56	42	CP79
1	TCNP56	47	CP70
1	TCNP56	49	CP63
1	TCNP56	55	CP70
1	TCNP57	11	CP43
1	TCNP57	12	CP41
1	TCNP57	15	CP42
1	TCNP57	20	CP42
1	TCNP57	26	CP45
1	TCNP57	26	CP41
1	TCNP57	32	CP42
1	TCNP57	39	CP42
1	TCNP57	42	CP41
1	TCNP57	42	CP43
1	TCNP57	42	CP42
1	TCNP57	43	CP45
1	TCNP57	44	CP42
1	TCNP57	44	CP43
1	TCNP57	45	CP43
1	TCNP57	46	CP43
1	TCNP57	47	CP41
1	TCNP57	47	CP43
1	TCNP57	50	CP43
1	TCNP58	7	CP44
1	TCNP58	11	CP43
1	TCNP58	12	CP41
1	TCNP58	35	CP45
1	TCNP58	40	CP41
1	TCNP58	42	CP41
1	TCNP58	43	CP41
1	TCNP58	44	CP42
1	TCNP58	48	CP45
1	TCNP59	7	CP52
1	TCNP59	9	CP52
1	TCNP59	12	CP219
1	TCNP59	12	CP52
1	TCNP59	13	CP52
1	TCNP59	17	CP58
1	TCNP59	33	CP59
1	TCNP59	41	CP52
1	TCNP59	51	CP58
1	TCNP59	54	CP58
1	TCNP59	55	CP58
1	TCNP5	3	CP39
1	TCNP5	7	CP24
1	TCNP5	9	CP133
1	TCNP5	14	CP39
1	TCNP5	15	CP99
1	TCNP5	17	CP133
1	TCNP5	17	CP39
1	TCNP5	19	CP97
1	TCNP5	21	CP37
1	TCNP5	21	CP39
1	TCNP5	23	CP39
1	TCNP5	26	CP133
1	TCNP5	26	CP105
1	TCNP5	26	CP39
1	TCNP5	26	CP37
1	TCNP5	30	CP29
1	TCNP5	32	CP38
1	TCNP5	33	CP37
1	TCNP5	33	CP39
1	TCNP5	40	CP39
1	TCNP5	46	CP106
1	TCNP5	46	CP39
1	TCNP5	48	CP106
1	TCNP5	48	CP37
1	TCNP5	48	CP39
1	TCNP5	50	CP39
1	TCNP5	51	CP38
1	TCNP5	52	CP39
1	TCNP5	52	CP37
1	TCNP5	53	CP39
1	TCNP60	12	CP215
1	TCNP60	22	CP216
1	TCNP60	32	CP216
1	TCNP60	36	CP230
1	TCNP60	46	CP230
1	TCNP60	55	CP230
1	TCNP61	13	CP121
1	TCNP61	13	CP69
1	TCNP61	14	CP56
1	TCNP61	19	CP70
1	TCNP61	19	CP56
1	TCNP61	20	CP153
1	TCNP61	20	CP82
1	TCNP61	27	CP56
1	TCNP61	27	CP70
1	TCNP61	28	CP81
1	TCNP61	28	CP133
1	TCNP61	29	CP70
1	TCNP61	30	CP81
1	TCNP61	33	CP82
1	TCNP61	38	CP82
1	TCNP61	42	CP132
1	TCNP61	44	CP56
1	TCNP61	48	CP83
1	TCNP61	51	CP56
1	TCNP61	53	CP40
1	TCNP61	54	CP56
1	TCNP61	55	CP121
1	TCNP62	12	CP120
1	TCNP62	13	CP113
1	TCNP62	16	CP114
1	TCNP62	16	CP113
1	TCNP62	19	CP114
1	TCNP62	19	CP113
1	TCNP62	32	CP114
1	TCNP62	34	CP22
1	TCNP62	43	CP120
1	TCNP62	44	CP114
1	TCNP62	44	CP113
1	TCNP62	46	CP120
1	TCNP62	47	CP114
1	TCNP62	47	CP113
1	TCNP62	51	CP114
1	TCNP62	53	CP120
1	TCNP62	54	CP113
1	TCNP62	55	CP120
1	TCNP63	5	CP180
1	TCNP63	13	CP138
1	TCNP63	14	CP180
1	TCNP63	27	CP138
1	TCNP63	41	CP138
1	TCNP63	43	CP137
1	TCNP63	43	CP180
1	TCNP63	50	CP180
1	TCNP63	54	CP180
1	TCNP64	10	CP72
1	TCNP64	13	CP73
1	TCNP64	23	CP53
1	TCNP64	35	CP74
1	TCNP64	36	CP53
1	TCNP64	37	CP53
1	TCNP64	38	CP72
1	TCNP64	42	CP53
1	TCNP64	44	CP73
1	TCNP64	49	CP74
1	TCNP64	56	CP72
1	TCNP65	13	CP81
1	TCNP65	24	CP81
1	TCNP65	32	CP81
1	TCNP65	37	CP81
1	TCNP65	42	CP81
1	TCNP65	45	CP81
1	TCNP65	54	CP81
1	TCNP65	56	CP81
1	TCNP67	13	CP102
1	TCNP67	14	CP89
1	TCNP67	16	CP91
1	TCNP68	8	CP137
1	TCNP68	14	CP92
1	TCNP68	15	CP92
1	TCNP68	27	CP137
1	TCNP68	27	CP92
1	TCNP68	32	CP92
1	TCNP68	40	CP92
1	TCNP68	43	CP137
1	TCNP68	47	CP92
1	TCNP68	50	CP92
1	TCNP69	14	CP192
1	TCNP69	14	CP191
1	TCNP69	27	CP191
1	TCNP69	30	CP197
1	TCNP69	49	CP196
1	TCNP6	3	CP120
1	TCNP6	5	CP15
